licno,place_id,name_tc,place_name_tc,name_en,place_name_en,adr_tc,place_adr_tc,adr_en,place_adr_en
2211144263,ChIJpe20bgUBBDQR_LvmXWaWf_A,大江戶日本料理,大江戶日本料理,Oedo,OEDO Japanese Restaurant,香港北角 英皇道500號 港運城地庫B10號鋪 大江戶日本料理,香港北角丹拿道51-61號港運城地庫B10號舖,"Oedo, SHOP B10, BASEMENT, ISLAND PLACE, 500 KING'S ROAD, NORTH POINT, HONG KONG","Hong Kong, North Point, Tanner Rd, 51-61號港運城地庫B10號舖"
2211148089,ChIJHXdy06DwAzQR6h6_mpGG45U,龍鳳店,龍鳳店,龍鳳店,龍鳳店,香港柴灣 杏花新城 地下G34及G36號鋪 龍鳳店,香港元朗水車館街66號,"龍鳳店, SHOP G34 & G36, G/F, WEST COMMERCIAL BLOCK, HENG FA CHUEN SHOPPING CENTRE, CHAI WAN, HONG KONG","66 Shui Che Kwun St, Yuen Long, Hong Kong"
2211148089,ChIJqTsu4H8BBDQRkQtlM_ShdzA,龍鳳店,杏花邨,龍鳳店,Heng Fa Chuen,香港柴灣 杏花新城 地下G34及G36號鋪 龍鳳店,香港白沙灣盛泰道100號,"龍鳳店, SHOP G34 & G36, G/F, WEST COMMERCIAL BLOCK, HENG FA CHUEN SHOPPING CENTRE, CHAI WAN, HONG KONG","100 Shing Tai Rd, Pak Sha Wan, Hong Kong"
2211148089,ChIJe_dwIocBBDQRZCkd73hQ0_8,龍鳳店,柴灣,龍鳳店,Chai Wan,香港柴灣 杏花新城 地下G34及G36號鋪 龍鳳店,香港柴灣,"龍鳳店, SHOP G34 & G36, G/F, WEST COMMERCIAL BLOCK, HENG FA CHUEN SHOPPING CENTRE, CHAI WAN, HONG KONG","Chai Wan, Hong Kong"
2211148089,ChIJm3BjHhwBBDQRVPZYg21ttas,龍鳳店,龍鳳店,龍鳳店,龍鳳店,香港柴灣 杏花新城 地下G34及G36號鋪 龍鳳店,香港白沙灣盛泰道100號杏花新城地下G34-36號鋪,"龍鳳店, SHOP G34 & G36, G/F, WEST COMMERCIAL BLOCK, HENG FA CHUEN SHOPPING CENTRE, CHAI WAN, HONG KONG","Hong Kong, Pak Sha Wan, Shing Tai Rd, 100號, Paradise Mall, 地下G34-36號鋪"
2211148089,ChIJDzj02H8BBDQRM_vHVUBGZVU,龍鳳店,杏花新城,龍鳳店,Paradise Mall,香港柴灣 杏花新城 地下G34及G36號鋪 龍鳳店,香港白沙灣盛泰道100號,"龍鳳店, SHOP G34 & G36, G/F, WEST COMMERCIAL BLOCK, HENG FA CHUEN SHOPPING CENTRE, CHAI WAN, HONG KONG","100 Shing Tai Rd, Pak Sha Wan, Hong Kong"
2211150262,ChIJaQqPhwEBBDQRm4Ood65vXiY,McDonald's,麥當勞,McDonald's,McDonald's,香港北角 英皇道25至27號 景星中心1樓及地下2號舖 McDonald's,"Fortress Metro Tower, 238 King's Rd, Fortress Hill, 香港","McDonald's, SHOP NO. 2, G/F & 1/F, KING'S COMM'L CENTRE, 25-27 KING'S ROAD, NORTH POINT, HONG KONG","Fortress Metro Tower, 238 King's Rd, Fortress Hill, Hong Kong"
2211150262,ChIJxXBUCAABBDQRbMhElcd9lFQ,McDonald's,麥當勞,McDonald's,McDonald's,香港北角 英皇道25至27號 景星中心1樓及地下2號舖 McDonald's,香港銅鑼灣英皇道25號景星中心,"McDonald's, SHOP NO. 2, G/F & 1/F, KING'S COMM'L CENTRE, 25-27 KING'S ROAD, NORTH POINT, HONG KONG","King's Commercial Centre, 25 King's Rd, Causeway Bay, Hong Kong"
2211157111,ChIJ1zVWRgwBBDQRyceu1zE-CIk,好味屋,v8美食軒,好味屋,v8美食軒,香港鰂魚涌 海光街13至15號 海光苑地下3號鋪 好味屋,"Shop No. 24A on G/F., Hoi Kwong Court, Nos. 13-15 Hoi Kwong Street, Hong Kong, Quarry Bay, 香港","好味屋, SHOP NO. 3, G/F, HOI KWONG COURT, 13-15 HOI KWONG STREET, QUARRY BAY, HONG KONG","Shop No. 24A on G/F., Hoi Kwong Court, Nos. 13-15 Hoi Kwong Street, Hong Kong, Quarry Bay, Hong Kong"
2211157111,ChIJfc0DSgwBBDQRsubSqOpSra0,好味屋,Tulsi Indian Restaurant,好味屋,Tulsi Indian Restaurant,香港鰂魚涌 海光街13至15號 海光苑地下3號鋪 好味屋,香港鰂魚涌海光街13-15號,"好味屋, SHOP NO. 3, G/F, HOI KWONG COURT, 13-15 HOI KWONG STREET, QUARRY BAY, HONG KONG","13-15 Hoi Kwong St, Quarry Bay, Hong Kong"
2211157111,ChIJv2JsSgwBBDQRpofluQQH75o,好味屋,羅勒印度餐廳,好味屋,Luole Indian Restaurant,香港鰂魚涌 海光街13至15號 海光苑地下3號鋪 好味屋,香港鰂魚涌海光街13-15號海光苑地下1號舖,"好味屋, SHOP NO. 3, G/F, HOI KWONG COURT, 13-15 HOI KWONG STREET, QUARRY BAY, HONG KONG","Hong Kong, 鰂魚涌海光街13-15號海光苑地下1號舖"
2211158062,ChIJM7ITvS8CBDQRh_GRTeIuW-Y,地茂食坊,地茂小廚,地茂食坊,地茂小廚,香港小西灣 小西灣道9號 富欣花園地下50及51號鋪 地茂食坊,香港小西灣,"地茂食坊, SHOP NO. 50-51, G/F, HARMONY GARDEN, 9 SIU SAI WAN ROAD, CHAI WAN, HONG KONG","Siu Sai Wan, Hong Kong"
2211158062,ChIJm0ZGTC4CBDQR-vQuglMYPgo,地茂食坊,MELUN HK,地茂食坊,Harmony Garden,香港小西灣 小西灣道9號 富欣花園地下50及51號鋪 地茂食坊,香港柴灣小西灣道9號,"地茂食坊, SHOP NO. 50-51, G/F, HARMONY GARDEN, 9 SIU SAI WAN ROAD, CHAI WAN, HONG KONG","9 Siu Sai Wan Rd, Chai Wan, Hong Kong"
2211158664,ChIJ_T08TQwBBDQR1pryn4NToqQ,25 FOOD & DESSERT CUISINE,25 Food and Dessert Cuisine,25 FOOD & DESSERT CUISINE,25 Food and Dessert Cuisine,香港鰂魚涌 海堤街18號地下D1號鋪 25 FOOD & DESSERT CUISINE,"號 d1 號, 18 Hoi Tai St, Quarry Bay, 香港","25 FOOD & DESSERT CUISINE, SHOP D1, G/F, 18 HOI TAI STREET, QUARRY BAY, HONG KONG","號 d1 號, 18 Hoi Tai St, Quarry Bay, Hong Kong"
2211158664,EidHLCAxOCBIb2kgVGFpIFN0LCBRdWFycnkgQmF5LCBIb25nIEtvbmciHRobChYKFAoSCblJxU0MAQQ0EXbwZYSwIIcLEgFH,25 FOOD & DESSERT CUISINE,海堤街18號G,25 FOOD & DESSERT CUISINE,"G, 18 Hoi Tai St",香港鰂魚涌 海堤街18號地下D1號鋪 25 FOOD & DESSERT CUISINE,香港鰂魚涌海堤街18號G,"25 FOOD & DESSERT CUISINE, SHOP D1, G/F, 18 HOI TAI STREET, QUARRY BAY, HONG KONG","G, 18 Hoi Tai St, Quarry Bay, Hong Kong"
2211158664,EidGLCAxOCBIb2kgVGFpIFN0LCBRdWFycnkgQmF5LCBIb25nIEtvbmciHRobChYKFAoSCblJxU0MAQQ0EXbwZYSwIIcLEgFG,25 FOOD & DESSERT CUISINE,海堤街18號F,25 FOOD & DESSERT CUISINE,"F, 18 Hoi Tai St",香港鰂魚涌 海堤街18號地下D1號鋪 25 FOOD & DESSERT CUISINE,香港鰂魚涌海堤街18號F,"25 FOOD & DESSERT CUISINE, SHOP D1, G/F, 18 HOI TAI STREET, QUARRY BAY, HONG KONG","F, 18 Hoi Tai St, Quarry Bay, Hong Kong"
2211171629,ChIJEXKZAPSq_TARYBI4LLwjAgQ,華欣泰國菜館,華欣,HUA HIN RESTAURANT,Hua Hin,香港北角 宏安道18號地下9號鋪 華欣泰國菜館,泰國班武里府華欣邮政编码: 77110,"HUA HIN RESTAURANT, SHOP 9, G/F, 18 WANG ON ROAD, NORTH POINT, HONG KONG","Hua Hin, Hua Hin District, Prachuap Khiri Khan 77110, Thailand"
2211171629,EilHLCAxOCBXYW5nIE9uIFJkLCBDYXVzZXdheSBCYXksIEhvbmcgS29uZyIhGh8KGhIYChQKEgkDzhr7AQEENBFDzxNGaUDfVxASEgFH,華欣泰國菜館,宏安道18號G,HUA HIN RESTAURANT,"G, 18 Wang On Rd",香港北角 宏安道18號地下9號鋪 華欣泰國菜館,香港銅鑼灣宏安道18號G,"HUA HIN RESTAURANT, SHOP 9, G/F, 18 WANG ON ROAD, NORTH POINT, HONG KONG","G, 18 Wang On Rd, Causeway Bay, Hong Kong"
2211171629,EilGLCAxOCBXYW5nIE9uIFJkLCBDYXVzZXdheSBCYXksIEhvbmcgS29uZyIhGh8KGhIYChQKEgkDzhr7AQEENBFDzxNGaUDfVxASEgFG,華欣泰國菜館,宏安道18號F,HUA HIN RESTAURANT,"F, 18 Wang On Rd",香港北角 宏安道18號地下9號鋪 華欣泰國菜館,香港銅鑼灣宏安道18號F,"HUA HIN RESTAURANT, SHOP 9, G/F, 18 WANG ON ROAD, NORTH POINT, HONG KONG","F, 18 Wang On Rd, Causeway Bay, Hong Kong"
2211171629,ChIJb-lLENEBBDQRz0-eCMwmAi4,華欣泰國菜館,華欣泰國菜,HUA HIN RESTAURANT,華欣泰國菜,香港北角 宏安道18號地下9號鋪 華欣泰國菜館,香港北角宏安道18號9號舖,"HUA HIN RESTAURANT, SHOP 9, G/F, 18 WANG ON ROAD, NORTH POINT, HONG KONG","Hong Kong, 北角宏安道18號9號舖"
2211183936,ChIJsXtHPQ4BBDQRLQCrDDCOEUc,金谷茶餐廳,津津茶餐廳,金谷茶餐廳,Jinjin Cha Caan Teng Restaurant,香港北角 英皇道702號地下 金谷茶餐廳,"G/F, Model Housing Estate Block C Man Hong House, 762-774 King's Rd, North Point, 香港","金谷茶餐廳, G/F, 702 KING'S ROAD, HONG KONG","G/F, Model Housing Estate Block C Man Hong House, 762-774 King's Rd, North Point, Hong Kong"
2211183936,ChIJXbPuKA4BBDQRcjNe6OvH9f0,金谷茶餐廳,Golden Valley Restaurant,金谷茶餐廳,Golden Valley Restaurant,香港北角 英皇道702號地下 金谷茶餐廳,香港北角英皇道702號號地下,"金谷茶餐廳, G/F, 702 KING'S ROAD, HONG KONG","Hong Kong, 北角英皇道702號號地下"
2211189758,ChIJ-XRZiwQBBDQRSWEyULeFdWg,肯德基,明園西街,肯德基,Ming Yuen Western Street,香港北角 明園西街6號 明苑中心地下部份及1樓 肯德基,香港北角,"肯德基, 1/F & PTN OF G/F, MING YUEN CENTRE, 6 MING YUEN WESTERN STREET, NORTH POINT, HONG KONG","North Point, Hong Kong"
2211189758,Ei42IE1pbmcgWXVlbiBXZXN0ZXJuIFN0LCBOb3J0aCBQb2ludCwgSG9uZyBLb25nIhoSGAoUChIJI-KUigQBBDQRhg_ItQA1-V0QBg,肯德基,明園西街6號,肯德基,6 Ming Yuen Western St,香港北角 明園西街6號 明苑中心地下部份及1樓 肯德基,香港北角明園西街6號,"肯德基, 1/F & PTN OF G/F, MING YUEN CENTRE, 6 MING YUEN WESTERN STREET, NORTH POINT, HONG KONG","6 Ming Yuen Western St, North Point, Hong Kong"
2211189758,ChIJPfvaYQQBBDQRc9WvRNW49jk,肯德基,明園西街6C號,肯德基,6C Ming Yuen Western St,香港北角 明園西街6號 明苑中心地下部份及1樓 肯德基,香港北角明園西街6C號,"肯德基, 1/F & PTN OF G/F, MING YUEN CENTRE, 6 MING YUEN WESTERN STREET, NORTH POINT, HONG KONG","6C Ming Yuen Western St, North Point, Hong Kong"
2211189758,ChIJq2kCYQQBBDQR3EUgmNOWUrU,肯德基,明苑中心,肯德基,Ming Yuen Court,香港北角 明園西街6號 明苑中心地下部份及1樓 肯德基,香港北角英皇道400-404號明苑中心,"肯德基, 1/F & PTN OF G/F, MING YUEN CENTRE, 6 MING YUEN WESTERN STREET, NORTH POINT, HONG KONG","Ming Yuen Court, 400-404 King's Rd, North Point, Hong Kong"
2211190956,ChIJjzBFnnYBBDQRKgxKXsuNYGU,恆河咖喱屋,筲箕灣道90號,Hin Ho Curry Restaurant,90 Shau Kei Wan Road,香港筲箕灣筲箕灣道90號地下及閣樓 恆河咖喱屋,香港西灣河筲箕灣道90號筲箕灣道90號,"Hin Ho Curry Restaurant, G/F & COCKLOFT, 90 SHAU KEI WAN ROAD, HONG KONG","90 Shau Kei Wan Road, 90 Shau Kei Wan Rd, Sai Wan Ho, Hong Kong"
2211199874,EkVTSE9QIDIsIEcvRiwgV2luZyBIaW5nIENvdXJ0LCA1MCBIaW5nIE1hbiBTdCwgU2hhdSBLZWkgV2FuLCBIb25nIEtvbmciJxolChYKFAoSCeEbPP92AQQ0EYIvzFV1LAfsEgtTSE9QIDIsIEcvRg,活水亭,"興民街50號SHOP 2, G/F",Living Water,"SHOP 2, G/F, 50 Hing Man St",香港西灣河 興民街50-52號 永興閣地下2號 活水亭,"香港筲箕灣興民街50號永興閣SHOP 2, G/F","Living Water, SHOP 2, G/F, WING HING COURT, 50-52 HING MAN STREET, SAI WAN HO, HONG KONG","SHOP 2, G/F, Wing Hing Court, 50 Hing Man St, Shau Kei Wan, Hong Kong"
2211199874,ChIJo8Ev_3YBBDQRUWVFU6d_jvs,活水亭,興民街郵政局,Living Water,Hing Man Street Post Office,香港西灣河 興民街50-52號 永興閣地下2號 活水亭,香港西灣河興民街50至52號永興閣地下1號,"Living Water, SHOP 2, G/F, WING HING COURT, 50-52 HING MAN STREET, SAI WAN HO, HONG KONG","Hong Kong, 西灣河興民街50至52號永興閣地下1號"
2211201959,ChIJu3WXWAUBBDQR-B6Qp_O6-uM,大家樂,百家匯BuyHome 北角分店,Cafe de Coral,Fitfort,香港北角 英皇道560號健威坊 地下低層L40-L41及 L53A號鋪及地下高層U2號鋪 大家樂,香港北角英皇道560號HK 香港島健威坊商場地下L43號舖,"Cafe de Coral, SHOP NO. U2, UPPER GROUND & SHOP NOS. L40-L41 & L53A, LOWER GROUND, FITFORT, 560 KING'S ROAD, NORTH POINT, HONG KONG","Hong Kong, North Point, King's Rd, 560號HK 香港島健威坊商場地下L43號舖"
2211201959,ChIJdQrzN70BBDQRl1QNAWU9b9E,大家樂,健威坊,Cafe de Coral,健威坊,香港北角 英皇道560號健威坊 地下低層L40-L41及 L53A號鋪及地下高層U2號鋪 大家樂,香港北角英皇道560號,"Cafe de Coral, SHOP NO. U2, UPPER GROUND & SHOP NOS. L40-L41 & L53A, LOWER GROUND, FITFORT, 560 KING'S ROAD, NORTH POINT, HONG KONG","560號 King's Rd, North Point, Hong Kong"
2211203894,ChIJB1mgYnYBBDQRyEG7K5S9GRo,浩記餐廳小厨,浩記餐廳小廚,浩記餐廳小厨,浩記餐廳小廚,香港西灣河 聖十字徑38號 鴻恩大廈地下4及5號鋪 浩記餐廳小厨,香港西灣河聖十字徑4-5號鴻恩大廈號舖,"浩記餐廳小厨, SHOP 4 & 5, G/F, HUNG YAN BLDG, 38 HOLY CROSS PATH, SAI WAN HO, HONG KONG","Hong Kong, 西灣河聖十字徑4-5號鴻恩大廈號舖"
2211203894,ChIJN6hxYnYBBDQR7Muzlu862X0,浩記餐廳小厨,鴻恩大廈,浩記餐廳小厨,Hung Yan Building,香港西灣河 聖十字徑38號 鴻恩大廈地下4及5號鋪 浩記餐廳小厨,香港西灣河聖十字徑38號鴻恩大廈,"浩記餐廳小厨, SHOP 4 & 5, G/F, HUNG YAN BLDG, 38 HOLY CROSS PATH, SAI WAN HO, HONG KONG","Hung Yan Building, 38 Holy Cross Path, Sai Wan Ho, Hong Kong"
2211205809,ChIJqca73AEBBDQRwql2RxxdQeE,牛芳百世,寶榮大廈,Century Beef Noodles,Po Wing Building,香港北角 蜆殼街6-16號 寶榮大廈地下F鋪 牛芳百世,香港銅鑼灣麥連街1A-1B號寶榮大廈,"Century Beef Noodles, SHOP F, G/F, PO WING BLDG, 6-16 SHELL STREET, HONG KONG","Po Wing Building, 1A-1B Merlin St, Causeway Bay, Hong Kong"
2211205809,ChIJqca73AEBBDQRoa9bA2TapJU,牛芳百世,蜆殼街6-16號,Century Beef Noodles,6-16 Shell St,香港北角 蜆殼街6-16號 寶榮大廈地下F鋪 牛芳百世,香港蜆殼街6-16號,"Century Beef Noodles, SHOP F, G/F, PO WING BLDG, 6-16 SHELL STREET, HONG KONG","6-16 Shell St, Hong Kong"
2211223434,EkZTSE9QIDcsIENodW5nIEhpbmcgTWFuc2lvbiwgOTgxQS05ODFGIEtpbmcncyBSZCwgUXVhcnJ5IEJheSwgSG9uZyBLb25nIiIaIAoWChQKEgnjPP5sDAEENBGMvooESGPiDxIGU0hPUCA3,新成業茶餐廳,英皇道981A-981F號SHOP 7,New Sing Yip Restaurant,"SHOP 7, 981A-981F King's Rd",香港鰂魚涌 英皇道981A-981F號 中興大廈地下7及9號鋪 新成業茶餐廳,香港鰂魚涌英皇道981A-981F號中興大廈SHOP 7,"New Sing Yip Restaurant, SHOP 7 & 9, G/F, CHUNG HING MANSION, 981A-981F KING'S ROAD, HONG KONG","SHOP 7, Chung Hing Mansion, 981A-981F King's Rd, Quarry Bay, Hong Kong"
2211223434,Ek3pi6og5paw5oiQ5qWtLCBDaHVuZyBIaW5nIE1hbnNpb24sIDk4MUEtOTgxRiBLaW5nJ3MgUmQsIFF1YXJyeSBCYXksIEhvbmcgS29uZyIpGicKFgoUChIJ4zz-bAwBBDQRjL6KBEhj4g8SDemLqiDmlrDmiJDmpa0,新成業茶餐廳,英皇道981A-981F號鋪 新成業,New Sing Yip Restaurant,"鋪 新成業, 981A-981F King's Rd",香港鰂魚涌 英皇道981A-981F號 中興大廈地下7及9號鋪 新成業茶餐廳,香港鰂魚涌英皇道981A-981F號中興大廈鋪 新成業,"New Sing Yip Restaurant, SHOP 7 & 9, G/F, CHUNG HING MANSION, 981A-981F KING'S ROAD, HONG KONG","鋪 新成業, Chung Hing Mansion, 981A-981F King's Rd, Quarry Bay, Hong Kong"
2211231262,ChIJV6DBKAIBBDQRlb0xq5Mb4wE,春夏秋冬火煱酒家,春夏秋冬火鍋,春夏秋冬火煱酒家,Spring Summer Fall Winter Pot,香港 英皇道177-191號 利都樓1樓4-7號舖 及地下1-2號舖 春夏秋冬火煱酒家,香港北角英皇道177號1樓,"春夏秋冬火煱酒家, SHOP 1-2, G/F AND FLAT 4-7 ON 1/F, RIALTO MANSION, 177-191 KING'S ROAD, HONG KONG","Hong Kong, 北角英皇道177號1樓"
2211231262,EkXmqJM0LTfomZ8sIFJpYWx0byBNYW5zaW9uLCAxNzctMTkxQSBLaW5nJ3MgUmQsIE5vcnRoIFBvaW50LCBIb25nIEtvbmciJRojChYKFAoSCeMvxjECAQQ0ESCgVuM_5X20EgnmqJM0LTfomZ8,春夏秋冬火煱酒家,英皇道177-191A號樓4-7號,春夏秋冬火煱酒家,"樓4-7號, 177-191A King's Rd",香港 英皇道177-191號 利都樓1樓4-7號舖 及地下1-2號舖 春夏秋冬火煱酒家,香港北角英皇道177-191A號利都樓樓4-7號,"春夏秋冬火煱酒家, SHOP 1-2, G/F AND FLAT 4-7 ON 1/F, RIALTO MANSION, 177-191 KING'S ROAD, HONG KONG","樓4-7號, Rialto Mansion, 177-191A King's Rd, North Point, Hong Kong"
2211231262,EkroiJYg5Y-K5Zyw5LiLMSwgUmlhbHRvIE1hbnNpb24sIDE3Ny0xOTFBIEtpbmcncyBSZCwgTm9ydGggUG9pbnQsIEhvbmcgS29uZyIqGigKFgoUChIJ4y_GMQIBBDQRIKBW4z_lfbQSDuiIliDlj4rlnLDkuIsx,春夏秋冬火煱酒家,英皇道177-191A號舖 及地下1,春夏秋冬火煱酒家,"舖 及地下1, 177-191A King's Rd",香港 英皇道177-191號 利都樓1樓4-7號舖 及地下1-2號舖 春夏秋冬火煱酒家,香港北角英皇道177-191A號利都樓舖 及地下1,"春夏秋冬火煱酒家, SHOP 1-2, G/F AND FLAT 4-7 ON 1/F, RIALTO MANSION, 177-191 KING'S ROAD, HONG KONG","舖 及地下1, Rialto Mansion, 177-191A King's Rd, North Point, Hong Kong"
2211800321,ChIJOZcNMwABBDQRgeHr1AdaQks,尚囍餐廳小廚,嚐喜大不同冰室特式小菜館,尚囍餐廳小廚,嚐喜大不同冰室特式小菜館,香港北角水星街5-7號 地下B鋪 尚囍餐廳小廚,"號地舖, 5-7 Mercury St, Tin Hau, 香港","尚囍餐廳小廚, SHOP B, G/F., 5-7 MERCURY STREET, HONG KONG","號地舖, 5-7 Mercury St, Tin Hau, Hong Kong"
2211800321,Ej1HLCBIb2kgSGluZyBCdWlsZGluZywgNS03IE1lcmN1cnkgU3QsIENhdXNld2F5IEJheSwgSG9uZyBLb25nIh0aGwoWChQKEgkzjQ0zAAEENBEyqxNgi6OxIhIBRw,尚囍餐廳小廚,水星街5-7號G,尚囍餐廳小廚,"G, 5-7 Mercury St",香港北角水星街5-7號 地下B鋪 尚囍餐廳小廚,香港銅鑼灣水星街5-7號海興大樓G,"尚囍餐廳小廚, SHOP B, G/F., 5-7 MERCURY STREET, HONG KONG","G, Hoi Hing Building, 5-7 Mercury St, Causeway Bay, Hong Kong"
2211800321,Ej1GLCBIb2kgSGluZyBCdWlsZGluZywgNS03IE1lcmN1cnkgU3QsIENhdXNld2F5IEJheSwgSG9uZyBLb25nIh0aGwoWChQKEgkzjQ0zAAEENBEyqxNgi6OxIhIBRg,尚囍餐廳小廚,水星街5-7號F,尚囍餐廳小廚,"F, 5-7 Mercury St",香港北角水星街5-7號 地下B鋪 尚囍餐廳小廚,香港銅鑼灣水星街5-7號海興大樓F,"尚囍餐廳小廚, SHOP B, G/F., 5-7 MERCURY STREET, HONG KONG","F, Hoi Hing Building, 5-7 Mercury St, Causeway Bay, Hong Kong"
2211800321,ChIJWSXkEwUBBDQR_obUR2aO1nI,尚囍餐廳小廚,嚐喜大不同特式餐廳小廚,尚囍餐廳小廚,嚐喜大不同特式餐廳小廚,香港北角水星街5-7號 地下B鋪 尚囍餐廳小廚,"Shop C G/F, Scala Mansion, Tsat Tsz Mui Rd, North Point, 香港","尚囍餐廳小廚, SHOP B, G/F., 5-7 MERCURY STREET, HONG KONG","Shop C G/F, Scala Mansion, Tsat Tsz Mui Rd, North Point, Hong Kong"
2211800428,ChIJU1UtFgABBDQRm2ghrTBgDw0,Café Essex,琉璃街17號,Café Essex,17 Lau Li St,香港北角琉璃街17號 南景樓地下 Café Essex,香港銅鑼灣琉璃街17號,"Café Essex, G/F., SOUTH VIEW BLDG., 17 LAU LI ST., NORTH POINT, HONG KONG","17 Lau Li St, Causeway Bay, Hong Kong"
2211800428,ChIJGQeIFgABBDQRnCh-BhfkIcc,Café Essex,Cafe Essex 雅仕餐廳,Café Essex,Cafe Essex 雅仕餐廳,香港北角琉璃街17號 南景樓地下 Café Essex,香港銅鑼灣琉璃街13號,"Café Essex, G/F., SOUTH VIEW BLDG., 17 LAU LI ST., NORTH POINT, HONG KONG","13 Lau Li St, Causeway Bay, Hong Kong"
2211800428,EjbljZfmma_mqJPlnLDkuIssIDE3IExhdSBMaSBTdCwgQ2F1c2V3YXkgQmF5LCBIb25nIEtvbmciKxopChYKFAoSCVNVLRYAAQQ0EZtoIa0wYA8NEg_ljZfmma_mqJPlnLDkuIs,Café Essex,琉璃街17號南景樓地下,Café Essex,"南景樓地下, 17 Lau Li St",香港北角琉璃街17號 南景樓地下 Café Essex,香港銅鑼灣琉璃街17號南景樓地下,"Café Essex, G/F., SOUTH VIEW BLDG., 17 LAU LI ST., NORTH POINT, HONG KONG","南景樓地下, 17 Lau Li St, Causeway Bay, Hong Kong"
2211800446,ChIJw19EXlYABDQRzWn59ZVL2uk,名家韓國餐廳,名家韓國餐廳 (銅鑼灣店),Myung Ga Korean Restaurant,Myung Ga Korean Restaurant,香港太古城燕宮閣地下G402號舖及 元宮閣地下G403號舖及1樓1號舖 名家韓國餐廳,"1301 13/F, World Trade Centre, 280 Gloucester Rd, Causeway Bay, 香港","Myung Ga Korean Restaurant, SHOP G402, G/F., YEN KUNG MANSION ANDSHOP G403, G/F & SHOP 1, 1/F.,YUAN KUNG MANSION, TAIKOO SHING, HONG KONG","1301 13/F, World Trade Centre, 280 Gloucester Rd, Causeway Bay, Hong Kong"
2211800446,ChIJH7gkOXMBBDQRNhhbOI0Q0J4,名家韓國餐廳,太古城金殿台元宮閣,Myung Ga Korean Restaurant,"Taikoo Shing, Kam Din Terrace Yuan Kung Mansion",香港太古城燕宮閣地下G402號舖及 元宮閣地下G403號舖及1樓1號舖 名家韓國餐廳,香港太古城太古城道20號太古城金殿台元宮閣,"Myung Ga Korean Restaurant, SHOP G402, G/F., YEN KUNG MANSION ANDSHOP G403, G/F & SHOP 1, 1/F.,YUAN KUNG MANSION, TAIKOO SHING, HONG KONG","Taikoo Shing, Kam Din Terrace Yuan Kung Mansion, 20 Tai Koo Shing Rd, Taikoo Shing, Hong Kong"
2211800446,ChIJp_V8O3MBBDQRRvtUCs9Hn4E,名家韓國餐廳,燕宮閣,Myung Ga Korean Restaurant,Yen Kung Mansion,香港太古城燕宮閣地下G402號舖及 元宮閣地下G403號舖及1樓1號舖 名家韓國餐廳,香港鰂魚涌太茂路1號,"Myung Ga Korean Restaurant, SHOP G402, G/F., YEN KUNG MANSION ANDSHOP G403, G/F & SHOP 1, 1/F.,YUAN KUNG MANSION, TAIKOO SHING, HONG KONG","1 Tai Mou Ave, Quarry Bay, Hong Kong"
2211800446,ChIJu-jDOHMBBDQR3uPuwy6FjUs,名家韓國餐廳,名家韓國餐廳,Myung Ga Korean Restaurant,Myung Ga Korean Restaurant,香港太古城燕宮閣地下G402號舖及 元宮閣地下G403號舖及1樓1號舖 名家韓國餐廳,香港鰂魚涌太古城道18號,"Myung Ga Korean Restaurant, SHOP G402, G/F., YEN KUNG MANSION ANDSHOP G403, G/F & SHOP 1, 1/F.,YUAN KUNG MANSION, TAIKOO SHING, HONG KONG","18 Tai Koo Shing Rd, Quarry Bay, Hong Kong"
2211800543,EkRHLCBQbyBGdWsgQnVpbGRpbmcsIDMxMi0zMjIgU2hhdSBLZWkgV2FuIFJkLCBTaGF1IEtlaSBXYW4sIEhvbmcgS29uZyIdGhsKFgoUChIJfaXh6ncBBDQRphcjKk7yG6kSAUc,君記粥店,筲箕灣道312-322號G,君記粥店,"G, 312-322 Shau Kei Wan Rd",香港筲箕灣道312-322號地下B舖 君記粥店,香港筲箕灣筲箕灣道312-322號寶福大廈G,"君記粥店, SHOP B, G/F, 312-322 SHAUKEIWAN ROAD, HONG KONG","G, Po Fuk Building, 312-322 Shau Kei Wan Rd, Shau Kei Wan, Hong Kong"
2211800543,EkRGLCBQbyBGdWsgQnVpbGRpbmcsIDMxMi0zMjIgU2hhdSBLZWkgV2FuIFJkLCBTaGF1IEtlaSBXYW4sIEhvbmcgS29uZyIdGhsKFgoUChIJfaXh6ncBBDQRphcjKk7yG6kSAUY,君記粥店,筲箕灣道312-322號F,君記粥店,"F, 312-322 Shau Kei Wan Rd",香港筲箕灣道312-322號地下B舖 君記粥店,香港筲箕灣筲箕灣道312-322號寶福大廈F,"君記粥店, SHOP B, G/F, 312-322 SHAUKEIWAN ROAD, HONG KONG","F, Po Fuk Building, 312-322 Shau Kei Wan Rd, Shau Kei Wan, Hong Kong"
2211800543,ChIJfaXh6ncBBDQRphcjKk7yG6k,君記粥店,寶福大廈,君記粥店,Po Fuk Building,香港筲箕灣道312-322號地下B舖 君記粥店,香港筲箕灣筲箕灣道312-322號寶福大廈,"君記粥店, SHOP B, G/F, 312-322 SHAUKEIWAN ROAD, HONG KONG","Po Fuk Building, 312-322 Shau Kei Wan Rd, Shau Kei Wan, Hong Kong"
